330045611476938753	177700552	vyvanse-5182c28cac6a942006b38523	I can feel my heart starting to palpitate from vyvanse, red bull, and nicotine. That's probably par for the course for finals week, right?
343051602833330176	19766711	venlafaxine-51b213525378b9555a2efe62	Day 3 without #venlafaxine. Worst drug ever to withdraw from? Any support much appreciated!
333675186622701570	36100296	paroxetine-518ff6daac6ab35b4d483604	@Marcello I had to take Paroxetine tablets for a year nd a side effect is weight gain, it went to my core. Off them now bt can't shift it!
351455090193858560	506609271	olanzapine-51d0a5ad53785f584a9ae6b5	I think this Olanzapine makes me crazier.
333790777761218560	27831086	paxil-51906281ac6ab35b4d483a4d	@NickysAngelBaby Oy.. I'm allergic to Paxil. Makes me physically puke didn't understand why. I see a Psych. I'm on 100mg of Zoloft.
341332687891611649	271082065	boniva-51abd29553787e40790e07b4	I'm sorry you have ostrich halitosis @DanielleJMoody but that IS a side effect of once monthly boniva.
340328381679812608	494325849	paroxetine-51a82b2053787e40790ded1b	@mrnick was getting out of control. I had no idea that coming off it would be so awful. Other than Paroxetine, I thought SSRIs were easy
341262613616943104	450695228	olanzapine-51ab913c53787e40790e05bc	@LithiumLibGirl I'm sure it helps that you are so active. I did eventually lose my olanzapine lbs, so there is hope. :)
333744558200475648	1327900596	fluoxetine-51903776ac6ab35b4d483870	popped a Fluoxetine im sweating
351679516072087552	16729402	pristiq-51d1771953785f584a9aee30	What to do? Not looking forward to cold turkey withdrawals from Pristiq... sense of impending doom. Anxiety only makes the situation worse.
341657848503226369	500442723	lamictal-51ad017f5378f924d02eee1c	@ybnormal622 I am on only 25mg lamictal but it makes me anxious and insomniac so I skip sometimes and get depressed.
340638766215622656	66038872	effexor-51a94c3153787e40790df711	SO IT FUCKING TURNS OUT THAT A SIDE EFFECT OF EFFEXOR IS A LOSS OF APPETITE
354178409426993153	250201000	quetiapine-51da8df853785f584a9b1f33	Oh man! I've been a total quetiapine zombie all morning! I've been taking them for years but every now + then they really mess me up!
344453727299702785	371617192	vyvanse-51b72d3c5378b9555a2f1719	All nighter is killing me right now, I hate you vyvanse
341873958007738369	51028602	cipro-51adcc105378f924d02ef47a	@Nichole_Lindsey I've had Cipro before. Luckily for me, the only side fx I tend to get from AB is gastic upset. But I RARELY use AB.
340448348303663104	140576205	prozac-51a89ada53787e40790df023	thank you, Prozac, for my most fucked dream to date
347521087304785920	97567146	rivaroxaban-51c255e553785f584a9a81da	02.03 Rivaroxaban diary day 20. Some neck pain and legs still weak, but feeling much better. Very warm night.
341317871877648385	32655101	lamotrigine-51abc4a953787e40790e073f	#lamotrigine headaches suck :( i wanna curl up & cry.
345783011658313729	457960041	effexor-51bc034b5378b9555a2f31f9	So so so shaky. Me and Effexor XR have a love/hate relationship.
343836978212642817	35401008	cymbalta-51b4ef085378b9555a2f0cad	This higher dose of #cymbalta is making me extremely tired and anxious. Is this normal?
351399936551690240	30042969	tysabri-51d0725853785f584a9ae52c	Why must I be so tired. This spell better just be new med beginnings & go away! #tysabri
331084316740304898	19540826	fluoxetine-518689ebac6a942006b3b2dc	@SamAmbreen doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.
342341320465076225	223379391	venlafaxine-51af7dd15378f924d02f055f	Anyone who will listen: never ever take Effexor/Venlafaxine. Paraesthesia abound.
345018750845734913	258818833	vyvanse-51b93b5f5378b9555a2f2364	I don't know if vyvanse was a good idea #nosleep
344446908271570944	1128357733	xarelto-51b726cd5378b9555a2f16f2	@whiskey_girl33 oh yuck. We all have our least favorite body fluid. Mine is aerosolized blood. Nosebleed on Xarelto -eeeew
352544481175801856	72860003	quetiapine-51d49c6553785f584a9b03d8	@cheer_bear13 quetiapine knocked me sidewards for a week then I suddenly woke up activated. Then relapsed, upped dose, activated & so on
344898461449199618	372516011	vyvanse-51b8cb585378b9555a2f20fc	@_chanabeth_ @laceyKayBee I didn't stay long. And I took a vyvanse so I can't go back to sleep. Lol
340345154877673473	1395716358	nicotine-51a83ac553787e40790ded94	Do you know how badly I want a cigarette right now? But no. I manfully suffer through nicotine withdrawal—all for you #sacrifice
340345183008870400	412529214	nicotine-51a83ac553787e40790ded95	I'm void of nicotine and my moods are void of stability.
340694457827618816	275355552	cymbalta-51a9802653787e40790df84e	Cymbalta withdrawal <<<<<<<<
351514109889617920	218015741	quetiapine-51d0dcbf53785f584a9ae8ae	one of the things i hate most about quetiapine is when i take it for the first few hours i slur my words, so people assume i'm merely drunk.
345725882620579841	15891806	quetiapine-51bbce005378b9555a2f3163	@Butterflywgs ...my old ones! Plus caffeine in the morning counteracts these quite nicely whereas quetiapine hangovers were unshiftable
341690963808370690	388286396	prozac-51ad20205378f924d02eef2d	do i come off my medication or do i just continue to be a prozac zombie
342843798554046464	17248031	pristiq-51b151f35378b9555a2ef8f9	@hello_nacho @tobiasampersand Lexapro gave me the worst mixed episodes. I have some instability with Pristiq but I can manage it ok.
329729190993747968	463886517	venlafaxine-51819bdcac6a942006b378e7	@calyxxx same with venlafaxine, 1 user I spoke to yrs ago stopped taking that when she started having acid like trips losing hours at a time
349182910127038464	532685644	lamotrigine-51c8618c53785f584a9ab491	@sleazeballz @Kanako_UkFur was on Lamotrigine for about 5 months, got taken off them due to a rash on my elbow :/ now i feel more meh
341240191375245312	16819090	effexor-51ab7c9053787e40790e0528	@synapsid with effexor if i miss one day I am dizzy and wrecked
343602709519273985	12135892	pristiq-51b414945378b9555a2f09ac	@HarryDFish @deltrimental Joe is on Pristiq and he gets weird brain zap / twitch things too.
341025218204147712	36639869	fluoxetine-51aab41a53787e40790e00d3	@CandidlyKelly some day I should try fluoxetine again. it made me all suicidal the first time, but I was 18
353477521070751744	923461333	quetiapine-51d8013753785f584a9b14e5	whilst most kids ask santa for xmas presents, I'm like, can we reduce my quetiapine intake, I need to get out of bed
342128993094496257	1058232457	seroquel-51aeb8165378f924d02efe08	That seroquel had me sleepy as fuck alllll damn day
348146788143861760	22513648	effexor-51c49c9553785f584a9a8f55	@Jonny_Wags @Hey_Jeffrey Realtalk: until I started taking Wellbutrin, Effexor robbed me of the ability to cum
331842963699286016	15011089	quetiapine-51894c76ac6a942006b3de66	Got offered a seat on the tube this morning. Quetiapine, like pregnancy, but hungrier. #bipolarlifestylechoice
342744900044980225	19608605	vyvanse-51b0f5e45378b9555a2ef729	@hwise29 Yikes! I can usually fight Adderall/Vyvanse dehydration with water, but it's trickier when you're drinking your stimulants.
333878722874707968	45681054	venlafaxine-5190b469ac6ab35b4d483e35	Venlafaxine hangover finally starting to shift after 2 huge mugs of hot water with giant pieces of lemon...
349507022057766912	93261585	venlafaxine-51c98f8553785f584a9abeec	@BipolarBlogger yeah, generic Venlafaxine has about four different slow release formulations, I got withdrawals from some.
333787466597285888	558304467	baclofen-51905f6cac6ab35b4d483a24	yay mom's giving me baclofen when I get home~ I'll probably still be gorked for my physics final but I kinda don't give a fuck.
350722228662435841	30042969	tysabri-51cdfb3c53785f584a9ad7d8	Anyway, I was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. Might be a coincidence but just in case
349418881426788352	108433481	humira-51c93d5753785f584a9abd0e	@zmiller1902 Sometimes my Humira pens make me feel like I'm 90 years old due to the joint pain everywhere.
342637586717765633	1040953831	seroquel-51b092ad5378b9555a2ef425	That Seroquel has been given me some seriously fucked up dreams.
341740363968548865	737074848	vyvanse-51ad4e225378f924d02ef0df	Took a vyvanse for the first time in a month feelin weird.
341176359953002497	246722425	seroquel-51ab40de53787e40790e03c9	@BreatheInHope blargh hate this. Particularly with seroquel at night. I not I don't sleep. If have and have more cant get up :/
342013591882457089	22039666	vyvanse-51ae4c995378f924d02ef985	@DrDrewHLN @drdrew #Zimmerman was removed from Vyvanse for mood swings before he was put on Adderall See Med report:pic.twitter.com/g5dXRJKPr5
350891051063574529	237310180	humira-51ce986853785f584a9adb32	Well,yesterday was rubbish(post humira)all day in bed,loads of pain etc.Just got up and I think I'm alright?Give it an hour and reassess lol
353102470534279169	71475416	quetiapine-51d6a3ec53785f584a9b10a1	@LilythePurr I've had too much quetiapine today - I'm zombified.
342232503395962880	616994833	quetiapine-51af18a65378f924d02f013e	@jelizap Tried lithium & depakote been reading up on Lamotrigine it was suggested but had such nightmare with Quetiapine was scared to try
332480409654943744	42299706	cymbalta-518b9e21ac6ab35b4d4803cd	The cymbalta certainly is addictive & its FDA approved...
345390703238594560	519929106	cymbalta-51ba95c75378b9555a2f2a46	@Glinda_R @SpooniesCouch Cymbalta withdrawal is getting top billing at the moment, however. Ugh! xx
351577305480564737	23307886	effexor-51d1178053785f584a9aead5	Fucking Effexor withdrawals. I would shake my fist but I don't have the energy.
344205804322304001	321617076	vyvanse-51b646415378b9555a2f12bc	Vyvanse, commonly known as OCD in a pill.
350859685227798531	1460971	humira-51ce7b2a53785f584a9ada67	@crohns_twins that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.
347165168804966400	97567146	rivaroxaban-51c10a6153785f584a9a78ed	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
345052662800191489	567861330	vyvanse-51b95afa5378b9555a2f2403	I have got to stop taking my Vyvanse so late!! #nosleep #addproblems
333422979587395584	33171983	seroquel-518f0bf7ac6ab35b4d482d4c	Magically my appetite has gone back to normal since going off seroquel! Well, well, well - I was right, the doctor was wrong.
358295661797572610	12663472	zyprexa-51e988855378704aae89283d	I might have gained 30 lbs in 6 weeks on Zyprexa...Haven't lost that weight yet, and it's been 12 years now. Call doc if it happens to you.
348376394746695680	103329264	effexor-51c5729953785f584a9a945a	Effexor XR side effects : - sucidal thoughts - insomnia - feeling high & unresponsible. -Dry mouth.
341351963583201282	51879246	cymbalta-51abe47553787e40790e081c	Ok I've got a med ? Anyone ever tried cymbalta?? My doc put me on it but I slept 10 hrs straight!!
344826281612935168	16463462	trazodone-51b888645378b9555a2f1ec1	Had a dream my eyes got burned out of my head. Thank you trazodone
344050856792043520	346347597	vyvanse-51b5b5f35378b9555a2f0f68	Damn i need to sleep, fucken vyvanse
344936446702022658	55270931	humira-51b8eebf5378b9555a2f21e3	Starting Humira tomorrow. :) I wonder if it will make me tired for a day or so like Remicade did. If it works, it's worth it.
345762127270793217	67622365	seroquel-51bbefb25378b9555a2f31c6	Seroquel left me with sleep paralysis. Abilify left me with occasional muscle spasms. I've been off of both for nearly a decade.
344384631027675136	715003	tysabri-51b6eccd5378b9555a2f1614	I have put on weight (thanks MS and #Tysabri). Always look on the bright side: time for a @thinkgeek t-shirt spree! #winning
342084395622084608	1476054312	seroquel-51ae8e8a5378f924d02efc65	@DeanMikel I'm not lazy!! My seroquel knocked me out!!
330757789905457154	17794636	ofloxacin-518559d1ac6a942006b3a1f3	@AquafarE The only things I know I'm allergic to are sulfa drugs and ciprofloxacin.
352144946549108737	27486225	lamictal-51d3283853785f584a9afb4e	@Milynda lamictal makes you sleepy at night, but I take it around 10 or so. Once you get in the system, you start falling asleep normally.
350042686507581440	1167637656	humira-51cb824753785f584a9ac931	@ayegraybay I knowwishful thinking. My Humira shot doesn't even work for me anymore and when it does I get so sick.
340260393526104064	198037491	nicotine-51a7ebce53787e40790deaf7	Going through a real bad nicotine withdraw...
341991007174414336	251232746	vyvanse-51ae37905378f924d02ef8a7	I'm feeling extra OCD right now. Like chill out Melissa. My vyvanse has me wired or something....
347124997317345280	35295249	quetiapine-51c0e4f753785f584a9a7829	Act now and get our deluxe CYDE-FX set ABSOLUTELY FREE! Experience lucid dreaming and sleep paralysis like never before! #Quetiapine
340259370577317890	453151042	nicotine-51a7eada53787e40790deacf	@LukeHedgecutter i cant sleep im having a well bad nicotine craving
333893811094835200	42289251	fluoxetine-5190c276ac6ab35b4d483eae	@Chavielle i has beta blockers now, apparently the fluoxetine can cause panic attacks ^_^
350636755659141121	1523189252	seroquel-51cdab9d53785f584a9ad59a	@Glass1ncision It's called Seroquel Prolong (Quetiapine). Apart from the weight gain, I am actually quite happy with it.
353580369704017920	218634288	tysabri-51d862ca53785f584a9b1636	Tysabri bruises are the bestpic.twitter.com/L1gpZeFu5f
346418587210244097	1338597000	quetiapine-51be53425378b9555a2f3b31	@redbuttongirl combining them with the quetiapine makes me hallucinate :/
341947752005107713	90304006	vyvanse-51ae0f655378f924d02ef6dc	@skernandez because I realized Vyvanse after a certain time of taking it increased my anxiety and made me more irrational.
342113962495721472	69778842	vyvanse-51aeaa3a5378f924d02efd3e	This vyvanse is keeping me up tho but I want to sleep
341784793559752704	428012151	vyvanse-51ad77b25378f924d02ef23c	Ready for bed but vyvanse is saying no #forciblynocturnal
348296500692017152	97567146	rivaroxaban-51c5280353785f584a9a9289	I reckon I have drug-induced oedema causing musculo-skeletal pain. Likely drug combination: Rivaroxaban, Losartan, and Simvastatin.
326398829849092097	1295660917	fluoxetine-51757e37ac6a202953c76470	I think my tablets have made me gain weight. Anyone on fluoxetine/prozac? #replytweet
349084992611164160	135627441	humira-51c8067153785f584a9ab1b4	@Shellyfanelly I was on #azathioprine for about 8 years, it worked well, now on #Humira instead though which is knocking me about
350275755235741696	37736362	cipro-51cc5b9153785f584a9ace64	guess I'm allergic to cipro...
347620121323372545	53854229	effexor-51c2b21653785f584a9a846d	@elladeruiter oh I hate that! I used to be on citalopram, it stopped working eventually. sometimes I have to up my effexor dose temporarily.
334024264187523074	106099582	cipro-51913bf5ac6ad74cd505f133	@remiamaka It wasn't an easy victory though. Felt like chemo with the Cipro. As for the heart, i meant for study purposes.
332149585260716033	108398967	prozac-518a6a07ac6a942006b3ebce	@AmyJ2202 I'm a bit drunk its my prozac
340212184988659712	959339838	nicotine-51a7bf205378d3291bdcefc8	Do the people that make the Blu e-cig not fucking understand what addiction to nicotine is?! WHERE IS IT ALREADY
344106817900646401	313061467	vyvanse-51b5ea1a5378b9555a2f1061	"No taste for you" -vyvanse
342051382880247808	144380525	vyvanse-51ae6fd35378f924d02efb28	Don't ever take a vyvanse and drink an energy drink. Your heart will explode
341656590757277696	325600708	vyvanse-51ad001d5378f924d02eee15	My vyvanse is seriously about to drive me crazy
331004479497465857	14856861	fluoxetine-51863f90ac6a942006b3abaa	@MerePrototype Probably the combination with my fluoxetine. But I can't move that to night time, it makes me have bad dreams.
343826721545527298	97567146	rivaroxaban-51b4e53a5378b9555a2f0c87	21.36 day 9 Rivaroxaban diary. Particularly bad lower back ache had not eased by 14.00 so went to bed. Much better when I woke at 19.00.
347305520585121793	428672434	geodon-51c18d1753785f584a9a7c29	3 rounds of puking, a nasty headache, and my throat is raw. Body wants nothing to do with this increase in the Geodon.
340613526244704256	1468271401	effexor-51a9351653787e40790df69e	@drdrew I recently stopped taking effexor 225 what can i do to ease my withdrawls?I feel miserable right now and very angry.Please any ideas
341606023297134592	86589606	vyvanse-51acd11e53784695b04bff8a	My breath smells awful (thanks vyvanse) anyone have gum
332978332679409665	25173368	quetiapine-518d6ddbac6ab35b4d481c99	@crimefish Bum. I was worried about mania on them, but I think the biffiness is going to be worse, especially coupled with Quetiapine.
342160820739915776	747412075	vyvanse-51aed5bb5378f924d02eff34	@nikkimarieeeee lucky bitch i took vyvanse today as it makes me not eat i just wanna be able to wanna eat ugh
342161425730510848	221487606	vyvanse-51aed6475378f924d02eff41	I guess this is what I get for doubling my vyvanse #nosleep
352807680508837889	107429408	paxil-51d5916053785f584a9b0aff	@Poet_Carl_Watts @Yueesei ... used to be on them #justaddanother ...worst was the psychotic episode when starting #paxil but one of my favs
345391029731606529	1187577733	cymbalta-51ba96485378b9555a2f2a4b	@Glinda_R @SpooniesCouch Cymbalta withdrawal is getting top billing at the moment, however. Ugh! xx
342984510918500352	373577359	seroquel-51b1d4dd5378b9555a2efc79	@JessBarrett227 Taking someone off 150mg off Seroquel, mixing it with Olanzapine in 2 wks causes psychosis - a proper assess was not done.
332983321187471361	731243232	fluoxetine-518d7281ac6ab35b4d481cd6	@HendryHannah I tried fluoxetine. It knocked me out.
349659449692139520	45681054	quetiapine-51ca1d5c53785f584a9ac1e3	This quetiapine isn't working damnit!!!! Does make me hungry at night though... *sigh*
351543533779419138	870982284	effexor-51d0f80c53785f584a9ae9b7	Zoloft was just as bad as Effexor. It made me more depressed and more suicidal. I don't want it.
349892793587613697	52850909	paxil-51caf6ad53785f584a9ac64f	@RogerBezanis: Any ideas on treating depression naturally Paxil is making me gain unwanted pounds and water weight...Thanks
336971197185146882	37536593	venlafaxine-519bf4c5ac6af7f8f08011b7	@lynnbett Off Venlafaxine which was pure hell for me, I can't switch these meds anymore, tired of feeling like shit all day.
351474792215494656	219306590	paxil-51d0b80753785f584a9ae75f	@inarticulate I haven't had an orgasm in a long time.. Wtf.. #paxil
351492291271213056	227548532	humira-51d0c86a53785f584a9ae7fc	No pain is worse than Humira. Not even arthritis. Lmfao.
352138946559479808	212201800	enbrel-51d3237153785f584a9afb10	Anyone else have worsening #acne problems since starting #Enbrel for autoimmune disease?
340474716039020545	77977086	effexor-51a8b36953787e40790df10f	@juntei My old ones took 2 days for withdrawals but Effexor which I'm on now I will get them the next day :/ I wish I could email you valium
342113162528690178	202725712	pristiq-51aea9545378f924d02efd35	@spectagoggles Jeez, and to think I'm suffering without my Pristiq for a few days (We've reached the "random crying" phase). Two weeks yikes
347488934407852032	472475366	seroquel-51c237e853785f584a9a8103	I have been on Seroquel (Quetiapine) for so long I don't even know what the side-effects are! Although, I think overheating is definitely 1.
328464211007111171	125303724	olanzapine-517d01c1ac6af778c203aa02	Ok brain & body. We need a chat about oversleeping and overeating since taking Olanzapine again #tuboficecream #timetochange #junkfood #gym
349785645192982528	495060869	cipro-51ca92e353785f584a9ac471	@CIPROisPOISON You r Right Cipro nearly killed me
346242584366161920	323112996	cipro-51bdaf275378b9555a2f3804	@LISABROWNPHOTOS Consider yourself lucky if all it does is make you dizzy and sick! Cipro crippled me and countless others.
344594372345622528	285978773	vyvanse-51b7b0235378b9555a2f1a4a	My mind races when I'm on a vyvanse
341919706502029313	385227258	seroquel-51adf5295378f924d02ef5b9	My body is so not ready for this seroquel. Never had an antidepressant knock me the fuck out at a quarter dose before o _o
327790926812561409	624198613	olanzapine-517a8eb5ac6af778c2038b78	@RayvenMental Yeah the first time I was on olanzapine I did not put much weight on but 2nd time I did! Weird!
358350698636775424	466721358	vyvanse-51e9bc2f5378704aae892973	This Vyvanse got me sweating right now and I dont even know why
340329390070173696	267106317	nicotine-51a82c1053787e40790ded23	addicted to nicotine badly.
332511485043548162	1038937922	effexor-518bbb12ac6ab35b4d4805aa	I'd rather be on the Effexor that made me happy though I had severe back pain from it.. Than sad and crying for no reason on lexapro....
344501930900484097	97567146	rivaroxaban-51b75a225378b9555a2f17d3	18.08 day 11 Rivaroxaban diary Intense back pain at a funeral from 10.30am. paracetamol eventually took it off. Very weak and aching knees
341779643747143681	137093363	trazodone-51ad72b85378f924d02ef219	@Iamjoy1 yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):
342294447725375488	534886413	vyvanse-51af522a5378f924d02f0365	I need to stop the vyvanse that shit can fuck with your head
341962640240828417	1146160459	lamictal-51ae1d255378f924d02ef785	Developing ADD in my 20s thanks to the memory/attention-killing lamictal I've been on since my early teens. #bipolar #morepillsmoreproblems
347542434500206592	220746552	lamictal-51c269e053785f584a9a8244	@aravain I've heard of all kinds of skin issues on Lamictal! pretty sure mine is psychosomatic though...
333249805876883456	33171983	seroquel-518e6ab0ac6ab35b4d482646	Not to mention the thousands of people online who say they’ve stacked on the weight due to taking seroquel.
343355160136933377	177459624	vyvanse-51b32e085378b9555a2f0528	If this fuckin EMT looks at me one more time hes gonna feel the wrath of my vyvanse rage
343771158736404481	591590058	vyvanse-51b4b1765378b9555a2f0b9e	“@vyvanseswag: I run on Vyvanse and RedBull.” So done with that life. Vyvance cooked my brain like a stove top
342222086913261568	20973255	olanzapine-51af0ed25378f924d02f00fa	@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.
344600649050243073	478079124	vyvanse-51b7b5fe5378b9555a2f1a6d	Vyvanse masks me so depressed
340446614231588864	58795534	paxil-51a8996853787e40790df014	Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI
334024708200751104	246961114	geodon-51913c5fac6ad74cd505f137	Me too. I used to call Geodon the Potato Drug bcuz that's what I looked like after just 5 weeks on it.. @BeyondMeds @medskep
343283285671170048	67143721	seroquel-51b2eb415378b9555a2f033f	If you want to sleep for 15+ hours, take seroquel. Fuck i just woke up and it's 4
351490248078929920	262479833	effexor-51d0c66c53785f584a9ae7e5	I suggest never stop taking Effexor abruptly because you will feel like you're on your death bed
332142355593437184	62062809	prozac-518a634bac6a942006b3eb89	@cloudtoad @MrsYisWhy @bigthink each brain is different. The SSRI I'm on has worked really well. Prozac made me a zombie. #Brains
342057223196930048	145693375	paxil-51ae75665378f924d02efb5e	I've probably gained a good seven or eight pounds on Paxil. My 5'2 and small frame can't deal w that. Lol get me off the crazy meds ASAP!!!
345549207278592001	272472024	lamotrigine-51bb29665378b9555a2f2da8	@stavvers Yeah I hear epilim is pretty tough, sorry to hear re bad times with it :( Oddly, dear sweet Lamotrigine tipped me to a dark place
341941862883545089	406578715	vyvanse-51ae09cb5378f924d02ef695	@Back_datASHup same lol didn't eat a thing, damn vyvanse
341353517811900416	73806572	metoprolol-51abe5e853787e40790e0828	So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.
329643623660519424	1339675818	fluoxetine-51814c2bac6af778c2041d34	Only one day in and Mirtazapine is like fluoxetine all over again, it just makes me so tiered
354321976845807617	1336577137	enbrel-51db13ad53785f584a9b21c3	@CoCayne18 stopped working. I don't think their meant to last forever but again it depends on the person. I took Enbrel when I was on my
341964046477688832	494188912	prozac-51ae1e775378f924d02ef790	So apparently 60mgs of Prozac will make you scared of eating GMO's and make you think you need to save the world! Switching back to 40mgs!!!
330410314317316097	18898383	fluoxetine-51841634ac6a942006b396ad	@TheMartinNewman to be honest I've had worse. On fluoxetine I was convinced there was a plot to steal my thoughts... !
353360876373409795	1347526658	effexor-51d7949453785f584a9b13eb	Well my effexor kinda did its job to keep my anxiety under control.... but now to get my heart rate down..... ugh
354458322214191104	260750563	paxil-51db92b253785f584a9b2408	welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas.
332473148018663424	360320685	trazodone-518b975eac6ab35b4d480369	Trazodone is no joke. Slept through every alarm.
351523364428451840	121213096	humira-51d0e54353785f584a9ae8ed	@Kirkby007 If u r on #humira and have respiratory probs - see ur doc. That;s how it all started of me. Be well. Nice chatting,
340366862602862593	388343933	nicotine-51a84f2453787e40790dee12	Day 2 without nicotine: Fuck sleep would be nice. So would a dip.......
342579514636902403	82193935	effexor-51b05ba85378b9555a2ef2f0	Upped my Effexor dosage 5 days ago. Sleep cycle and quality went to shit 4 days ago. I sense a correlation here...
345293061229772800	372516011	vyvanse-51ba3ad85378b9555a2f2871	Pretty sure my Vyvanse is making me dizzy and making my chest hurt. 
333998630220476418	12602362	cymbalta-51912415ac6ab35b4d4843ac	@JameeTMiller I didn't have side effects when I started taking Cymbalta. After about 6 mths had to stop because it raised my blood pressure.
341767085216645120	289096178	vyvanse-51ad67055378f924d02ef1ad	I wish I could be tired. Shouldn't have taken the vyvanse. Now I'm never sleeping.
345318152424546304	1338597000	quetiapine-51ba526f5378b9555a2f28f5	#restlesslegs #quetiapine
349428920552136704	44610616	paxil-51c946c253785f584a9abd4e	Hey guys don't forget to refill your Paxil for like six days because the withdrawal is like heroin. Literally.
345286735330177024	22864995	seroquel-51ba34f35378b9555a2f2852	Found out that it could be two months before I sleep well again now that I'm off Seroquel. Srsly, fuck the psychiatrist that put me on it.
347423789698654209	1405266404	humira-51c1fb3d53785f584a9a7f19	i had the two humira shots today and the needle didnt hurt at all but the mEDICINE INSIDE BURNED LIKE LAVA
352682252943097858	1382119566	baclofen-51d51ca353785f584a9b07c2	@DystoniaSociety I would like to know what everyone else's experience are of baclofen and clonazepam. Do they get dry nose / throat?
