347811267223879680	771455	0	@diannaeanderson High five! Effexor and therapy have helped with my functioning, my productivity, and at times with my not being dead.
326732768149135360	19851995	1	Wondered why my limbs ached and I was shivering on the hottest day of the year so far. Forgot my venlafaxine. That'll be withdrawal then!
346631203698393088	315201942	0	"Thanks, Enbrel." -- Phil Mickelson, yesterday around 7PM
347745668976226304	116291020	0	Is it 630 yet?!? I'm ready for a free dinner and drinks thanks to Effient 
342301999347421184	632514965	0	I'd appreciate it if i could just sleep for like 2 or 3 days straight. Pop a Trazadone & be out #iwish
340331872133459969	1447277893	0	@DoctorBlueDream and when I came off Prozac the cycling started again. I would go from being down to being extremely manic and evil >>
341749939212255232	547060780	0	:'( "@_DrOnDuty: LOOL "@Britne__: LAWL RT @PelvisThrustly: Animals are committing suicide. Depression hurts. Cymbalta can help. #TeenWolf""
354234746458476544	172254552	0	@AbbyRummage Try Bonivapic.twitter.com/EDOaQiCKRp
343470553056813056	847268796	0	@rfdsdoc @traumagasdoc @richardbogle @MDaware @PharmERToxGuy @umanamd esmolol to see if BP will tol, then metoprolol
349522573593288704	79821371	0	"Please stop asking me if Enbrel is right for you" -- Dr. Dre
342268489215668224	225439281	0	@ErenEkremCostu @natashanotarki Why else do you think I take Lamotrigine?
344510993285664768	64712361	0	@AmyBadkin I'm sorry to hear this rheum sistah! Any news on Humira?
331581063631630337	48027092	0	@Joyster2012 It's not considered a good idea to take valerian with venlafaxine (which I'm on) sadly.
340260780266123264	470513259	1	I am way too hyper to go home and do nothing tonight :( damn Prozac >.<
326888921613082624	783772	0	Let's see what happens when I mix Trazodone with half a bag of chocolate chips.
346611408772923393	1081655209	0	@trishwesley No just going to continue taking my Cipro which helps alleviate some of the pain until I see the neurologist the 25th
333622157315829761	826663129	0	Don't have to be all deep & emotional every day... Damn. My TL makes me want to pop Xanax or cymbalta or whatever sometimes
344629043716554752	336085406	0	You know some has has just took their Vyvanse when they favorite 10 or more Vyvanse Swag tweets in one sitting.
352819630613598209	1528233079	0	does fluoxetine (anti-depressant) make you gain weight? id rather be sad then be fat :c
347122349600026624	107651376	0	@amyjanesays Yikes, thats scary stuff. I've taken Enbrel b4, been trying other things & havent found anything that works. Thx 4 the heads up
350598420362297344	26015134	0	#PaulaDeen may have been paid $6 million for her endorsement of Victoza. Drug Maker Suspends Deal With Deen --http://mobile.nytimes.com/2013/06/28/dining/diabetes-drug-maker-suspends-deal-with-deen.html …
340556670247768064	26406149	0	@dadalife RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.
340556688627216384	273139304	0	“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @ETaylorX
341361144008679425	368523474	0	Depression hurts, Cymbalta can help.
333031544459505664	301055140	0	@Get_Out_MyFace It was actually me. PLOT TWIST!!! Now text me back, or I will go into a depression that even cymbalta can't fix
344583472830107648	24938910	0	@tramonby Enbrel is a biologic, a drug used to treat RA. It works by reducing active Tumor Necrosis Factor (TNF), which > inflammation.
347373468116983809	220746552	0	Still itchy everywhere, but no rash, so, more Lamictal it is.
346488248320794624	97567146	1	Rivaroxaban 2/2 lower back pain. Not very PC but am crippled by this drug. Taking more paracetamols. Must ring for 'phone consultation.
347140401553084419	161729720	0	@Kirkby007 had crap day. Had scope, but had to be stopped as am severely ulcerated. Going back on humira to combo with new drug i on. &
340256955073449985	185095626	0	@meghaanc we need Starbucks patches like nicotine ones lol
341689297503662080	1278994680	1	That nap was on point.... Cymbalta did that shit cuz I dont take naps...ever
347464905236025344	790958456	0	Report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity. http://nej.md/11MAcpw 
349369394251575296	1264911769	0	Thank you... *takes the lozenge*
341989614153785344	40519934	0	@IntervalThinks @newscientist Give them Prozac - not!
347245586157817856	19162446	0	@downunderchick You need seroquel. I have some if you want ;)
341686189247578112	30777372	0	800mg caffeine. 50mg trazodone. 25mg phenergan. Wonder what this will do?
350511451854737408	1401378956	0	“@K_Maaack: Fuck it I'm depressed...” Cymbalta can help.
344177203703074816	612245055	0	I AIN'T EVEN FEEL IT YET THO, JUST BARELY TOOK IT.. ALREADY ATE A BIT, AND DRINKING A CALCIUM-ENRICHED SMOOTHIE LOLOL #vyvanse
341926185359519744	268327984	0	@helloimmarta @mary_ey @prozac so no liverpool gig? Ok, and uhm, how will we move from town to town? (i'm looking for flights righ now)
351720684168282113	193719000	0	Outbreak hipster: "I was into Levaquin-susceptible methicillin-resistant Staphylococcus aureus before it was cool." #fuckMRSA #NoOffenseMrsA
340371614715768832	196155987	0	Smoking can make ur nipples fall off & turn them purple because nicotine & carbon monoxide disrupt the blood flow in nipples @tiffanyhudsonx
341767085216645120	289096178	1	I wish I could be tired. Shouldn't have taken the vyvanse. Now I'm never sleeping.
341121734126231552	323112996	1	@Jakefletcha @Becki_65roses Cipro is real bad on your entire body! Take it from me (on disability since '09 thanks to just 12 pills).
341735553475149824	506534353	0	Depression hurts cymbalta can help
351010646181150722	548736181	0	My scars have faded, my smile is back, and I'm getting off Paxil. #lifeisgood
353356706547380225	1525490534	0	@BruceEricKaplan @JuddApatow is this an ad for Paxil?
341749379192979456	69449763	0	LOOL "@Britne__: LAWL RT @PelvisThrustly: Animals are committing suicide. Depression hurts. Cymbalta can help. #TeenWolf"
349348556513091585	17248031	0	I now have two weeks off work because of drastic meds change which involves coming off Pristiq cold turkey. Do. Not. Want.
347211038585917440	1370906497	0	LLY_$52.35_results of pre-specified safety analysis from theINTREPID trial evaluating the effect of LIVALO®in HIV-infected with dyslipidemia
343561480983150592	235274526	0	Depression Hurts. Cymbalta Can Help.
342984174799581186	331431805	0	Does anyone have a lozenge? *Kam Voice*
343429943201521664	408751900	0	Vyvanse and Coffee.. I just beat the shit out of that ACT.
340235930159968256	306322436	0	@JoshCollett13 @Rods_10 I can get you anything, you need weed, you need Prozac- I know how you white boys get depress, smile your white!
330565988187766784	388286396	0	@bebipinku only on 40mg of fluoxetine a day omfg
332511485043548162	1038937922	1	I'd rather be on the Effexor that made me happy though I had severe back pain from it.. Than sad and crying for no reason on lexapro....
330441052152528897	405854637	0	@Ollerspure They call me dr fluoxetine amongst other things
332717404960464897	1416571692	0	You know that commercial.. DEPPRESSION HURTS CYMBALTA CAN HELP.. Their lying..
342206454083764224	26707129	0	Friends in d medical profession,I just wanted 2 b absolutely certain.If you guys can help me out,Ciprofloxacin is an antibiotic for UTI ryt?
342747139908190210	206955948	0	This cymbalta commercial on tv right now lmaooo like all they're advertising are the side effects and people still don't care * sigh*
340555498820620289	96571746	0	“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”
330325184672321537	338744790	0	@WillsDill heavy metal pumping through the veins! Right on! Or not... I used the nicotine free ones. don't even try lozenges, fuckin gross.
332964900492177408	360614400	0	My Motto Depression Hurts Cymbalta Works Love Fades Advil's There :D
349060806245240832	135627441	1	Question time #crohns #ibd #humira does anyone suffer from egg burps? What works for you
341975664322281472	386860099	0	My vyvanse is kicking in. I can feel it.
332551854238097409	291365053	0	@DoctorChristian @keirshiels ever heard of NMS with Venlafaxine
340959082049568770	122518638	0	Anyone taking effexor? And do u drink on it?
344899191669153792	608748717	0	If I stopped second guessing and doubting I would find I do know this stuff. #ptcb #studying #beautifuloutside #adderall #vyvanse
342339001132400641	263760981	0	@britneyspears I love you so, I heard you was BORDERLINE like me... #SEROQUEL
350118477203378176	368695968	0	Humira can lower your risk to fight infections
345114505111543809	18628014	0	@spacecowboy2014 I inject Enbrel once a week which helps xx
330044697114443778	527573727	0	@mycuriousmind 600mg quetiapine and 45mg mirtazipine
346362048831172608	244652082	0	Phil Mickelson is looking pretty good today. He must be filming his next Enbrel commercial. #usopen #arthritis
350195211005210625	39897370	0	@Paula_Deen I think this whole thing is out of control. Thanks to you I am on Victoza and doing great.
351019965953998852	629790491	0	@lobeline @mikedelic yeah I hear you. I'm currently on seroquel too for my most intense crazy (I can tell you so many stories)
340257265728749569	109336603	0	@YesterdaysKid And how does it help? If they r addicted to nicotine (sp?)
329328727903326208	296755261	0	@DoodahM yea he said lamotrigine ( lamitcal) or keppra :p
340257373228769280	23713586	0	for the love of god if my mom doesn't go to the pharmacy soon im gonna freak out. also someone go get me the patch cuz i need #nicotine
340557619666251776	120196603	0	RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.
344084589293207553	977480113	0	If I could have a drink with a pseudoceleb it would be @johncheese but then I remember that's a bad idea for him. So, maybe like, a lozenge?
347425504422395904	77068997	0	@CharlesTrippy ask your doctor about taking lamictal for your seizures! Its definitely helped my mom. Just a suggestion.
347784229842726913	97567146	1	19.32 day 20 Rivaroxaban diary. Still residual aches and pains; only had 4 paracetamol today.
331338155691229184	273421529	0	Guess what? Still feeling weird. Fuck you Quetiapine. Fuck you.
351702122204635136	18847944	0	@samledabb i need paroxetine 40mg but I rang the doctor and can get 20mg tomorrow and another box of 20mg thurs so will cling to these!
343565496320417792	369114238	0	Im bout to slip some of my seroquel into her drink. She gonna be knocked
346402455766044672	501391448	0	All the medications advertised during news shows sound like they could be the stage names of alien strippers #xarelto
349198429760679937	316909345	0	“@JakeInRealLife: *batman voice* do you have a lozenge” @lakyn_presler You're gonna miss me
348815695800303616	55063378	0	@ReachMD’s Dr. Matthew Birnholz interviews top diabetes experts at the INVOKANA booth today. Catch the interviews starting @ 10AM! #2013ADA
348887628143280128	59846819	0	@dsymons I haven't tried Plaquenil since college. Plus it was before biologics came out. This inspires me to reconsider it w/Enbrel. #rheum
349792107667525632	15440447	0	Dear lord. Bieber madness hits the town tomorrow. Bring on the Paxil.
333318769009098752	51610877	0	Who will hook up and who overdoses this week on It's All Gone Fucking Wrong? We will need a couple psychiatrists with unltd Seroquel.
342018311518826496	226293827	0	if anyone wants vyvanse hmu
349494868718002176	15285788	0	IPAB asks Controller General of Patents to reconsider Pradaxa patent application. Says product is not new or inventive #India #patents
344620649458827265	136798873	0	@susanhasas What is DHE - is that another term for Humira? Wow. Glad that helped your migraine!
332929784113922048	489761706	0	I would love to switch my Zyprexa for Xanax.
340271268437848064	1123283994	0	Even if someone continues to USE METH, WITH QUETIAPINE, the meth receptors are spared and you don't spiral into lethal depression.
347420444728623105	624198613	0	I think I would become catatonic if I stopped my olanzapine completely
352464099428417536	299239981	0	@mjseres doing great. Stopped Humira 6 weeks ago. Patient driving dr. So much better off it. Best in years! Be well.
331249477300150273	745735076	0	"What does Ciprofloxacin treat?" "gonorrhea" "Well I promise I don't have that!" #medicinecabinet
343376431864229889	1061562434	1	why do I not remember going to bed or waking up (the answer: probably seroquel)
345982538260574208	300917070	0	Hot topic on #obesity pharmacotherapy at #endo2013 and #clinical trials on naltrexone-bupropion and #liraglutide in progress @TheEndoSociety
